Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
   DRUG CODE:1100DRUG NAME:AMPHETAMINE
   STATE:       ALABAMA

   ZIP CODE         QUARTER 1                 QUARTER 2       QUARTER 3           QUARTER 4      TOTAL GRAMS
              178                       0.01               0.02               0.01               0.01                 0.05
              180                          0               0.01                  0                  0                 0.01
              181                       0.01               0.04               0.03               0.01                 0.09
              182                       0.01                  0               0.01                  0                 0.02
              185                       0.01               0.02               0.01               0.01                 0.05
              187                       0.02               0.01               0.02               0.04                 0.09
              188                       0.01                  0                  0                  0                 0.01


   DRUG CODE:9740DRUG NAME:SUFENTANIL BASE
   STATE:PENNSYLVANIA

   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              190                       0.56               0.61               1.49               1.35                 4.01
              191                       0.14               0.07               0.16               0.11                 0.48
              193                       0.01                  0                  0                  0                 0.01
              196                       0.02                  0                  0                  0                 0.02
   TOTAL                                0.91               0.91               1.84               1.58                 5.24
   STATE:           PUERTO RICO

   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
                6                          0               0.03                  0                  0                 0.03
                7                       0.02               0.03               0.01               0.01                 0.07
                9                       0.12               0.21               0.21               0.12                 0.66
   TOTAL                                0.14               0.27               0.22               0.13                 0.76
   STATE:           RHODE ISLAND
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS

               28                       0.01               0.01               0.01                 0                  0.03
               29                          0                  0                  0                 0                     0
   TOTAL                                0.01               0.01               0.01                 0                  0.03

   STATE:           SOUTH CAROLINA
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              290                          0                  0                  0                  0                    0
              291                          0                  0                  0                  0                    0
              292                       0.02                  0               0.01                  0                 0.03
              293                       0.01               0.01               0.02               0.01                 0.05
              294                       0.05               0.07               0.04               0.06                 0.22
              295                       0.01               0.01               0.01                  0                 0.03
              296                       0.05               0.04               0.02               0.04                 0.15
              299                       0.67               0.67                  0               0.67                 2.01

   TOTAL                                0.81                0.8                0.1               0.78                 2.49
   STATE:           SOUTH DAKOTA
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
              570                     0.02               0.01               0.01               0.02                 0.06
              571                        0                  0                  0                  0                    0
              574                        0                  0                  0                  0                    0
              575                        0                  0                  0                  0                    0
              577                     0.02               0.01               0.01               0.01                 0.05
   TOTAL                              0.04               0.02               0.02               0.03                 0.11
   STATE:           TENNESSEE

   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              370                      0.1               0.02               0.02               0.02                 0.16
              371                     0.06               0.04               0.05               0.06                 0.21
              372                     0.03               0.12               0.02               0.04                 0.21
              373                     0.05               0.02               0.01                  0                 0.08
              376                     0.05               0.01               0.03               0.02                 0.11
              377                        0                  0                  0                  0                    0
              378                        0               0.01               0.02               0.01                 0.04
              379                     0.02               0.02               0.01               0.02                 0.07
              380                     0.01                  0               0.01               0.01                 0.03
              381                     0.12               0.09               0.18               0.06                 0.45
              382                        0                  0                  0                  0                    0
              383                     0.03               0.01               0.02               0.02                 0.08
              384                     0.03               0.05                  0               0.01                 0.09
              385                     0.02               0.01               0.01               0.02                 0.06
   TOTAL                              0.52                0.4               0.38               0.29                 1.59

   STATE:           TEXAS
   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              750                     0.11               0.06               0.05               0.07                 0.29
              751                     0.01                  0                  0                  0                 0.01
              752                      0.1               0.06               0.06               0.04                 0.26
              753                     0.04               0.02               0.02               0.01                 0.09
              754                     0.01               0.01               0.01               0.01                 0.04
              755                        0                  0                  0                  0                    0
              756                     0.17                0.1               0.06               0.18                 0.51
              757                     0.04               0.02               0.01               0.02                 0.09
              758                        0                  0                  0                  0                    0
              759                     0.01               0.01                  0                  0                 0.02
              760                     0.02                  0               0.02               0.01                 0.05
              761                     0.18               0.11               0.14               0.29                 0.72


   DRUG CODE:9740DRUG NAME:SUFENTANIL BASE
   STATE:TEXAS

   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              762                     0.02               0.02               0.02               0.02                 0.08
              763                     0.01               0.03               0.02                  0                 0.06
              764                        0                  0                  0                  0                    0
              765                     0.04               0.05               0.04               0.03                 0.16
              767                        0                  0                  0                  0                    0
              769                        0                  0                  0                  0                    0
              770                     1.04                0.7               0.77               0.59                  3.1
              773                     0.01               0.01                  0               0.01                 0.03
              774                     0.01               0.01               0.01               0.02                 0.05
              775                     0.03               0.01               0.01               0.01                 0.06
              776                     0.01                  0                  0                  0                 0.01
              777                        0                  0                  0                  0                    0
              778                     0.01               0.01               0.01               0.01                 0.04
              779                        0                  0                  0                  0                    0
              780                     0.01                  0                  0                  0                 0.01
              781                        0                  0                  0                  0                    0
              782                     0.05               0.03               0.15               0.03                 0.26
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
              784                     0.03               0.02               0.04               0.03                 0.12
              785                      0.1               0.05               0.08               0.06                 0.29
              786                        0                  0                  0                  0                    0
              787                     0.01               0.01               0.01               0.02                 0.05
              788                        0                  0                  0                  0                    0
              789                        0                  0                  0                  0                    0
              791                        0                  0               0.01                  0                 0.01
              794                     0.08               0.06               0.05               0.07                 0.26
              796                     0.03               0.01               0.02               0.02                 0.08
              797                        0               0.01                  0                  0                 0.01
              799                     0.05               0.03               0.03               0.03                 0.14
   TOTAL                              2.23               1.45               1.64               1.58                  6.9

   STATE:           UTAH
   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              840                     0.02               0.01               0.01               0.01                 0.05
              841                     0.15               0.17               0.18               0.16                 0.66
              843                        0                  0                  0                  0                    0
              844                     0.02               0.01               0.02               0.02                 0.07
              846                        0               0.01               0.02                  0                 0.03
              847                     0.02               0.02               0.01               0.02                 0.07
   TOTAL                              0.21               0.22               0.24               0.21                 0.88
   STATE:           VERMONT

   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
               54                     0.02               0.02                 0                  0                  0.04
   TOTAL                              0.02               0.02                 0                  0                  0.04

   STATE:           VIRGINIA
   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              201                        0                  0                  0                  0                    0
              220                     0.06               0.07               0.03               0.09                 0.25
              222                     0.03               0.03               0.01               0.03                  0.1
              223                     0.02               0.01               0.01               0.01                 0.05
              224                     0.03               0.03               0.03               0.04                 0.13
              225                     0.01               0.01               0.01               0.02                 0.05
              226                     0.01                  0                  0                  0                 0.01
              228                        0               0.03                  0               0.03                 0.06
              229                     0.07               0.06               0.07               0.05                 0.25
              231                     0.02               0.01               0.01               0.01                 0.05
              232                     0.07               0.07               0.05               0.06                 0.25
              235                        0                  0                  0                  0                    0
              236                        0                  0                  0                  0                    0
              237                     0.01                  0                  0               0.01                 0.02
              238                     0.01               0.01                  0                  0                 0.02
              239                        0                  0                  0                  0                    0
              240                     0.03               0.03               0.02               0.02                  0.1
              241                     0.01                  0                  0               0.01                 0.02
              242                        0                  0                  0                  0                    0
              243                        0                  0                  0                  0                    0
              245                     0.07               0.06               0.06               0.04                 0.23

   TOTAL                              0.45               0.42                0.3               0.42                 1.59


   DRUG CODE:9740DRUG NAME:SUFENTANIL BASE
   STATE:       WASHINGTON

   ZIP CODE         QUARTER 1                QUARTER 2          QUARTER 3          QUARTER 4          TOTAL GRAMS
              980                     0.04               0.02               0.02               0.02                  0.1
              981                     0.17                0.1               0.12               0.18                 0.57
              982                     0.01               0.02               0.01               0.01                 0.05
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
              983                         0                   0                     0                   0                    0
              984                      0.03                0.01                  0.03                   0                 0.07
              985                         0                   0                     0                   0                    0
              986                         0                   0                     0                   0                    0
              988                         0                   0                     0                   0                    0
              989                      0.01                   0                  0.01                   0                 0.02
              991                         0                   0                     0                   0                    0
              992                      0.05                0.04                  0.04                0.04                 0.17
              993                         0                   0                     0                   0                    0

   TOTAL                               0.31                0.19                  0.23                0.25                 0.98
   STATE:           WEST VIRGINIA
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3              QUARTER 4          TOTAL GRAMS
              253                      0.03                0.03                  0.04                0.02                 0.12
              254                         0                   0                     0                   0                    0
              257                      0.01                   0                     0                   0                 0.01
              261                      0.01                   0                  0.01                0.01                 0.03
              265                      0.02                0.02                  0.02                0.01                 0.07
              267                         0                   0                     0                   0                    0
   TOTAL                               0.07                0.05                  0.07                0.04                 0.23

   STATE:           WISCONSIN
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3              QUARTER 4          TOTAL GRAMS
              530                      0.01                   0                  0.01                   0                 0.02
              531                      0.14                1.34                  0.67                   0                 2.15
              532                      0.15                 0.7                  0.04                0.05                 0.94
              535                         0                0.01                     0                   0                 0.01
              537                      0.04                0.03                  0.02                0.03                 0.12
              538                         0                   0                     0                   0                    0
              539                         0                   0                     0                   0                    0
              540                         0                   0                     0                   0                    0
              541                         0                   0                     0                   0                    0
              543                      0.02                0.01                  0.01                0.01                 0.05
              544                         0                   0                     0                   0                    0
              546                      0.01                   0                     0                0.01                 0.02
              547                         0                   0                     0                   0                    0
              548                         0                   0                     0                   0                    0
              549                      0.02                0.01                  0.02                0.01                 0.06

   TOTAL                               0.39                 2.1                  0.77                0.11                 3.37
   STATE:           WYOMING
   ZIP CODE         QUARTER 1                  QUARTER 2          QUARTER 3              QUARTER 4          TOTAL GRAMS

              820                      0.01                0.01                     0                0.01                 0.03
              826                      0.01                   0                     0                   0                 0.01
              827                         0                   0                     0                   0                    0
              828                         0                   0                     0                   0                    0
              829                         0                   0                     0                   0                    0
              831                         0                   0                     0                   0                    0
   TOTAL                               0.02                0.01                     0                0.01                 0.04

   DRUG CODE:9780DRUG NAME:TAPENTADOL
   STATE:       ALABAMA
   ZIP CODE     QUARTER 1             QUARTER 2                   QUARTER 3              QUARTER 4          TOTAL GRAMS

              350                   8,964.50             8,762                9,037.50         8,752.50              35,516.50
              351                   4,928.50             4,949                   4,861         4,636.50                 19,375
              352                      5,211             4,915                   4,726         4,804.50              19,656.50
              354                      5,214          5,218.50                5,095.50            5,057                 20,585
              355                   3,174.50             3,349                   3,166         3,329.50                 13,019
              356                   5,202.50          5,049.50                5,222.50            5,128              20,602.50
              357                   2,196.50             2,434                   2,416            2,309               9,355.50
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
              358                     3,189             3,071                3,433.50             3,254            12,947.50
              359                  2,881.50             2,765                2,566.50             2,506               10,719
              360                     5,806          5,889.50                   5,279             5,915            22,889.50
              361                     2,909          3,091.50                   2,828          3,077.50               11,906
              362                  1,700.50             1,679                   1,796             1,882             7,057.50
              363                     2,147             1,951                   1,876             1,750                7,724


   DRUG CODE:9780DRUG NAME:TAPENTADOL
   STATE:ALABAMA

   ZIP CODE         QUARTER 1                 QUARTER 2         QUARTER 3               QUARTER 4         TOTAL GRAMS
              364                       600             545.5                   564.5               666                2,376
              365                  5,177.50          5,465.50                   5,928             5,721               22,292
              366                  3,375.50             3,488                3,070.50             3,550               13,484
              367                     1,014               843                     697             868.5             3,422.50
              368                  2,333.50             2,265                   2,173          2,424.50                9,196
              369                     135.5               183                     198             219.5                  736

   TOTAL                          66,160.50           65,914                64,934.50           65,851              262,860
   STATE:           ALASKA
   ZIP CODE         QUARTER 1                 QUARTER 2         QUARTER 3               QUARTER 4         TOTAL GRAMS

              995                    904.5               722                      827              924              3,377.50
              996                    638.5               797                 1,090.50              879                 3,405
              997                      213               159                    160.5              160                 692.5
              998                       36               82.5                      63               63                 244.5
              999                       30                  0                       0                0                    30
   TOTAL                             1,822           1,760.50                   2,141            2,026              7,749.50
   STATE:           ARIZONA

   ZIP CODE         QUARTER 1                 QUARTER 2         QUARTER 3               QUARTER 4      TOTAL GRAMS
              850                  7,562.35             5,848                   5,861            6,175           25,446.35
              851                  1,099.50               961                     940            1,002            4,002.50
              852                    16,258         16,062.50                  15,985           17,070           65,375.50
              853                     5,685          5,776.50                   6,672         7,501.50              25,635
              855                       268             190.5                     306            332.5               1,097
              856                       939             698.5                   755.5            714.5            3,107.50
              857                  4,016.50             3,957                4,077.50            4,451              16,502
              859                        38               102                   105.5              140               385.5
              860                       236               262                     227            298.5            1,023.50
              863                     1,033               970                   1,165         1,341.50            4,509.50
              864                     741.5             590.5                   708.5            650.5               2,691
   TOTAL                          37,876.85         35,418.50                  36,803           39,677          149,775.35

   STATE:           ARKANSAS
   ZIP CODE         QUARTER 1                 QUARTER 2         QUARTER 3               QUARTER 4      TOTAL GRAMS
              716                     827.5               702                     824            853.5              3,207
              717                     1,272          1,387.50                1,259.50         1,301.50           5,220.50
              718                     305.5               392                     528              354           1,579.50
              719                  1,255.50             1,131                   1,281         1,038.50              4,706
              720                     4,328             4,802                   4,848         4,526.50          18,504.50
              721                     3,328          3,214.50                3,428.50            3,233             13,204
              722                  1,671.35             1,623                   1,774         1,627.50           6,695.85
              723                       460             465.5                     451              438           1,814.50
              724                  1,805.50             1,913                   1,853            2,070           7,641.50
              725                  1,203.50          1,143.50                1,175.50         1,211.50              4,734
              726                  1,672.50          1,619.50                1,446.50         1,464.50              6,203
              727                     4,759             5,338                   4,849            5,048             19,994
              728                       739               635                     655            540.5           2,569.50
              729                     2,913          3,055.50                2,908.50         2,658.50          11,535.50
Run Date: 02/03/2017                                   ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                 RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
   TOTAL                           26,540.35           27,422                27,281.50        26,365.50         107,609.35
   STATE:           CALIFORNIA
   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3               QUARTER 4      TOTAL GRAMS
              900                      2,136             2,379                2,210.50         2,818.50              9,544
              902                   3,224.50             2,732                   3,099         2,510.50             11,566
              903                        133               135                     143              168                579
              904                      850.5             1,255                1,088.50            1,580              4,774
              905                        221             323.5                     196            223.5                964
              906                      925.5               942                   1,077            1,195           4,139.50
              907                      1,546             1,466                   1,500            1,688              6,200
              908                        945             826.5                     960            858.5              3,590
              910                   1,062.50             899.5                   801.5              959           3,722.50
              911                        306               482                     414            417.5           1,619.50
              912                      274.5               223                     212              272              981.5
              913                      4,427          4,598.50                4,919.50         4,787.50          18,732.50
              914                      1,687             1,306                   1,195         1,182.50           5,370.50
              915                      167.5               312                   261.5              277              1,018
              916                      157.5             160.5                     260              191                769
              917                   9,582.50         10,653.50                  10,161         9,882.50          40,279.50
              918                       62.5              81.5                    71.5               87              302.5
              919                      1,361          1,141.50                   1,080         1,229.50              4,812


   DRUG CODE:9780DRUG NAME:TAPENTADOL
   STATE:CALIFORNIA

   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3               QUARTER 4      TOTAL GRAMS
              920                   7,610.50             6,897                7,486.50         7,756.50          29,750.50
              921                   3,569.50             3,034                3,277.50         3,551.50          13,432.50
              922                      2,915          2,754.50                   2,872         2,891.50             11,433
              923                   4,858.50          5,507.50                4,824.50            4,908          20,098.50
              924                      1,714          1,412.50                   1,682         1,620.50              6,429
              925                   7,303.50             7,328                   7,463            7,696          29,790.50
              926                   8,584.40          8,027.50                   7,941         7,799.40          32,352.30
              927                   1,201.50             1,089                   1,172         1,204.50              4,667
              928                   4,405.50             4,689                   4,438            4,479          18,011.50
              930                   2,728.50             2,874                   2,761         2,852.50             11,216
              931                      745.5               719                   653.5              683              2,801
              932                   4,359.50             4,152                4,226.50            3,611             16,349
              933                   2,002.50          2,547.50                2,782.50            2,535           9,867.50
              934                      2,450          2,478.50                2,225.50            2,780              9,934
              935                      1,927             2,202                   2,165         2,054.50           8,348.50
              936                   3,044.50          3,350.50                   3,548            3,016             12,959
              937                   3,145.50             3,169                   3,460            2,808          12,582.50
              939                      1,600          1,647.50                1,553.50         1,683.50           6,484.50
              940                      1,306             1,274                   1,415            1,403              5,398
              941                      1,075               991                   835.5            662.5              3,564
              943                     100.47            162.67                     126               63             452.14
              944                      275.5               293                     195            332.5              1,096
              945                      4,922          5,298.50                   5,157            4,845          20,222.50
              946                      209.5               292                   273.5              304              1,079
              947                       51.5               147                     128              151              477.5
              948                         64                64                    86.5              100              314.5
              949                      472.5             429.5                     286              379              1,567
              950                   1,227.50          1,088.50                1,073.50            928.5              4,318
              951                      625.5               740                     522              634           2,521.50
              952                        571             617.5                     742            782.5              2,713
              953                      2,435          2,856.50                2,415.50         2,708.50          10,415.50
              954                      945.5             756.5                   1,032         1,215.50           3,949.50
              955                        189               188                     151            146.5              674.5
              956                   3,197.50          3,836.50                   3,537         3,616.50          14,187.50
              957                      1,258          1,300.50                   1,218         1,171.50              4,948
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
              958                   1,959.50          2,315.50                 2,541.50         2,106.50                8,923
              959                   2,881.50          2,839.50                    2,979         3,335.50            12,035.50
              960                      1,547             1,555                    1,705            1,320                6,127
              961                         84                87                     82.5               65                318.5

   TOTAL                          118,632.37        120,928.67               120,683.50       120,528.40           480,772.94
   STATE:           COLORADO
   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3                QUARTER 4        TOTAL GRAMS

              800                      4,312             4,083                 4,036.50            4,320            16,751.50
              801                      5,607             5,513                    5,851         5,770.50            22,741.50
              802                      3,472          3,395.50                    3,574         3,514.50               13,956
              803                        561             596.5                      553            544.5                2,255
              804                        794               744                      710              627                2,875
              805                   3,453.50          3,228.50                 3,261.50            3,707            13,650.50
              806                      1,613          1,818.50                 1,848.50            1,626                6,906
              807                        355             452.5                      431              503             1,741.50
              808                        413             343.5                    513.5            612.5             1,882.50
              809                      4,076          3,792.50                 3,536.50            3,749               15,154
              810                      1,342          1,343.50                    1,469         1,634.50                5,789
              811                       53.5              42.5                     63.5             77.5                  237
              812                      354.5             438.5                    399.5              396             1,588.50
              813                        357             361.5                    309.5              381                1,409
              814                        104                76                       85              152                  417
              815                        591               554                      444            586.5             2,175.50
              816                      251.5               237                      225              241                954.5
   TOTAL                              27,710         27,020.50                   27,311        28,442.50              110,484
   STATE:           CONNECTICUT
   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3                QUARTER 4        TOTAL GRAMS

               60                   1,842.50          1,449.50                 1,957.50            1,873             7,122.50
               61                        362              251                     369.5            380.5                1,363
               62                        356             385.5                    730.5            704.5             2,176.50
               63                      1,667          2,064.50                    2,801            2,775             9,307.50


   DRUG CODE:9780DRUG NAME:TAPENTADOL
   STATE:CONNECTICUT

   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3                QUARTER 4      TOTAL GRAMS
               64                   3,486.50             3,907                 3,742.50            4,051             15,187
               65                       920           1,013.50                    1,040         1,126.80           4,100.30
               66                       393              598.5                      577              899           2,467.50
               67                       963              1,218                    1,015              867              4,063
               68                   1,735.50          1,820.50                 1,605.50         1,672.50              6,834
               69                       463                278                      271              267              1,279

   TOTAL                           12,188.50           12,986                 14,109.50        14,616.30            53,900.30
   STATE:           DELAWARE
   ZIP CODE         QUARTER 1                  QUARTER 2         QUARTER 3                QUARTER 4        TOTAL GRAMS

              197                   1,859.50          2,196.50                 2,415.50         2,615.50                9,087
              198                      1,170          1,273.50                    1,355            1,682             5,480.50
              199                   3,075.50          3,237.50                    3,301         3,064.50            12,678.50

   TOTAL                             6,105        6,707.50                     7,071.50            7,362                 27,246
   STATE:         DISTRICT OF COLUMBIA
   ZIP CODE       QUARTER 1                QUARTER 2       QUARTER 3                      QUARTER 4      TOTAL GRAMS
              200                 1,448.85        1,474.50                       1,456             1,321           5,700.35
              203                        0               0                           0                45                 45
   TOTAL                          1,448.85        1,474.50                       1,456             1,366           5,745.35
   STATE:         FLORIDA
Run Date: 02/03/2017                                  ARCOS 3 - REPORT 1             REPORTING PERIOD: 01/01/2016 TO 12/31/2016
                                RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT

   ZIP CODE         QUARTER 1                 QUARTER 2       QUARTER 3                    QUARTER 4      TOTAL GRAMS
              320                  3,847.50          3,856.50                      3,725         4,029.50          15,458.50
              321                     3,218          3,254.50                   3,014.50         3,175.50          12,662.50
              322                     7,697          7,303.50                      7,302            7,152          29,454.50
              323                  3,548.50             3,288                      3,322         3,520.50             13,679
              324                     2,153             2,332                   2,529.50            2,369           9,383.50
              325                     5,118          5,289.50                   5,886.50            5,545             21,839
