                                          ARCOS 3 - REPORT 1                                                   Run Date: 12/04/2014
                    RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                              REPORTING PERIOD: 01/01/2011 TO 12/31/2011

DRUG CODE:                             1100 DRUG NAME:            AMPHETAMINE
STATE:             ALABAMA

ZIP CODE           QUARTER 1                   QUARTER 2     QUARTER 3          QUARTER 4    TOTAL GRAMS
                    275                      1.09               1.23                1.23            2.04              5.59
                    276                      0.76               0.64                0.77            1.02              3.19
                    277                      2.14               2.39                1.99            2.27              8.79
                    278                      0.15                0.2                0.52            0.68              1.55
                    279                         0                  0                0.03               0              0.03
                    280                      1.25               0.78                 1.3            1.31              4.64
                    281                      0.02               0.03                0.03            0.06              0.14
                    282                      0.86               0.37                0.69            0.71              2.63
                    283                       0.4               0.32                0.54            0.34               1.6
                    285                      0.15               0.04                0.07             0.1              0.36
                    286                      1.13               1.08                1.05            0.93              4.19
                    287                      0.23               0.14                 0.2            0.16              0.73
                    288                      0.33               0.26                0.38            0.45              1.42
TOTAL                                       10.14               8.83               10.51            12.5             41.98
STATE:                    NORTH DAKOTA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4       TOTAL GRAMS
                    580                      0.01                  0                   0               0                 0.01
                    581                      0.01               0.03                0.02            0.04                  0.1
                                                 ARCOS 3 - REPORT 1                                           Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011

                    585                      0.02               0.04               0.05            0.06                 0.17
                    587                         0                  0                  0            0.04                 0.04
TOTAL                                        0.04               0.07               0.07            0.14                 0.32
STATE:                    OHIO

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4     TOTAL GRAMS
                    430                      0.04               0.08               0.24           0.09              0.45
                    432                      1.72               1.39               1.97             2.1             7.18
                    435                      0.01                  0                  0           0.07              0.08
                    436                      0.12               0.14               0.18           1.14              1.58
                    437                      0.12               0.04               0.08           0.27              0.51
                    438                         0               0.01                  0               0             0.01
                    439                         0               0.01                  0           0.01              0.02
                    440                      0.15               0.15                0.4           0.08              0.78
                    441                      4.36               5.09               3.91           9.84              23.2
                    442                      0.37               0.23               0.26           0.56              1.42
                    443                      0.31               0.44               0.38           0.47               1.6
                    444                      0.05               0.03               0.04           0.03              0.15
                    445                       2.3               1.94               2.04           1.97              8.25


DRUG CODE:9739DRUG NAME:REMIFENTANIL
STATE:OHIO

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    446                         0            0.05                     0           0.04             0.09
                    447                      0.07            0.05                  0.04           0.11             0.27
                    448                      0.02            0.03                  0.01              0             0.06
                    449                       0.1            0.05                  0.17           0.05             0.37
                    450                      0.86            0.71                  0.67           0.98             3.22
                    452                      2.96            3.11                  2.56           2.89           11.52
                    453                      0.04            0.02                  0.08              0             0.14
                    454                       0.4             0.4                  0.42           0.33             1.55
                    456                       0.3            0.26                  0.38           0.12             1.06
                    457                      0.11            0.17                  0.15           0.26             0.69
                    458                      0.01            0.12                  0.02           0.08             0.23
TOTAL                                       14.42           14.52                    14          21.49           64.43

STATE:                    OKLAHOMA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    730                      0.02               0.02               0.02           0.04              0.1
                    731                      1.23               1.61               1.27           1.77             5.88
                    734                         0               0.04               0.08           0.04             0.16
                    735                      0.02               0.02               0.02           0.03             0.09
                    740                      0.03                  0               0.01           0.04             0.08
                    741                      0.37                0.4                0.4           0.29             1.46
                    744                         0               0.06               0.01           0.03              0.1
                    745                         0                  0                  0           0.03             0.03
                    748                      0.02                  0                  0           0.04             0.06
TOTAL                                        1.69               2.15               1.81           2.31             7.96
STATE:                    OREGON
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4       TOTAL GRAMS

                    970                      0.12               0.25               0.26            0.19                 0.82
                    971                      0.02               0.01               0.07            0.12                 0.22
                    972                      0.46               0.25               0.24            0.32                 1.27
                    973                      0.33               0.32               0.21            0.48                 1.34
                    974                       0.7               0.61               0.63            0.76                  2.7
                    975                      0.09                0.1               0.08            0.34                 0.61
                    977                       0.6               0.53               0.47            0.27                 1.87
TOTAL                                        2.32               2.07               1.96            2.48                 8.83
                                                 ARCOS 3 - REPORT 1                                              Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011

STATE:                    PENNSYLVANIA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4         TOTAL GRAMS

                    150                      0.14               0.11                0.09            0.1                 0.44
                    151                      0.16               0.27                0.14           0.17                 0.74
                    152                      6.88               7.78                6.43           6.58                27.67
                    153                      0.04               0.01                0.07           0.02                 0.14
                    155                      0.01               0.01                   0           0.01                 0.03
                    159                      0.08               0.26                0.24           0.18                 0.76
                    160                      0.01               0.03                0.03           0.15                 0.22
                    161                      0.02               0.01                0.02           0.01                 0.06
                    162                      0.05               0.02                0.05           0.07                 0.19
                    165                      0.02               0.11                0.15           0.08                 0.36
                    166                      0.02                  0                0.02              0                 0.04
                    168                      0.06               0.04                0.15           0.44                 0.69
                    169                         0                  0                   0            0.8                  0.8
                    170                       0.3               0.42                0.46           0.56                 1.74
                    171                      0.07               0.09                0.06           0.04                 0.26
                    173                      0.01               0.02                   0              0                 0.03
                    176                      0.02               0.01                0.01           0.06                  0.1
                    178                      0.84               0.76                0.78           0.99                 3.37
                    179                      0.02               0.02                0.04           0.02                  0.1
                    180                      0.28               0.32                0.24           1.32                 2.16
                    181                      0.31               0.39                0.31           2.05                 3.06
                    183                      0.07               0.16                0.17            0.2                  0.6
                    184                         0               0.02                0.12           0.09                 0.23
                    185                      0.43                0.4                0.32           0.49                 1.64
                    187                      0.67               1.05                0.72           0.67                 3.11
                    188                         0               0.19                 0.2           0.08                 0.47
                    190                      0.06                  0                0.33           1.01                  1.4
                    191                      7.12               7.64                8.68          13.81                37.25
                    193                      0.06                0.1                0.19           0.02                 0.37
                    194                      0.04               0.06                0.27           0.09                 0.46


DRUG CODE:9739DRUG NAME:REMIFENTANIL
STATE:PENNSYLVANIA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4    TOTAL GRAMS
                    196                      0.05            0.04                   0.06           0.06             0.21
TOTAL                                       17.84           20.34                  20.35          30.17             88.7

STATE:                    RHODE ISLAND
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4    TOTAL GRAMS
                     28                         0                  0                0.02           0.02             0.04
                     29                      0.02               0.11                0.15           0.08             0.36

TOTAL                                        0.02               0.11                0.17               0.1                 0.4
STATE:                    SOUTH CAROLINA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4         TOTAL GRAMS

                    290                      0.03               0.05                0.06              0                 0.14
                    291                      0.13               0.11                0.19           0.53                 0.96
                    292                      0.04               0.01                   0           0.05                  0.1
                    293                      0.13               0.14                0.26           0.11                 0.64
                    294                      1.32               0.98                1.24           1.43                 4.97
                    296                      0.47               0.81                1.02            0.7                    3
                    297                      0.06               0.01                   0              0                 0.07
                    298                         0               0.01                0.01              0                 0.02
                    299                      0.01                  0                 0.1           0.05                 0.16
TOTAL                                        2.19               2.12                2.88           2.87                10.06
                                                 ARCOS 3 - REPORT 1                                           Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011


STATE:                    SOUTH DAKOTA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    571                      0.01                  0                  0           0.11             0.12
                    577                       0.2               0.16               0.14           0.44             0.94
TOTAL                                        0.21               0.16               0.14           0.55             1.06
STATE:                    TENNESSEE
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4       TOTAL GRAMS

                    370                       0.4               0.46               0.39            0.41              1.66
                    371                      0.02                  0                  0               0              0.02
                    372                      4.52                4.1               4.33            5.33             18.28
                    373                         0               0.01               0.01               0              0.02
                    374                       0.4               0.31               0.35            0.43              1.49
                    376                      0.03               0.04                  0            0.01              0.08
                    378                      0.01                  0                  0               0              0.01
                    379                      0.09               0.21                0.1            0.13              0.53
                    380                      0.01               0.01                  0               0              0.02
                    381                      0.13               0.15               0.08            0.31              0.67
                    382                      0.01                  0                  0               0              0.01
                    383                      0.11               0.28               0.13            0.03              0.55
                    384                      0.11               0.11               0.11             0.2              0.53
                    385                         0               0.01               0.03            0.03              0.07
TOTAL                                        5.84               5.69               5.53            6.88             23.94
STATE:                    TEXAS

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4     TOTAL GRAMS
                    750                      0.24               0.31                0.2           0.49              1.24
                    751                      0.04               0.05               0.05           0.06               0.2
                    752                      1.32               1.93               2.04           5.48            10.77
                    753                      1.84               1.87               1.96           2.01              7.68
                    754                      0.08               0.02               0.08           0.08              0.26
                    756                      0.03               0.04               0.01           0.02               0.1
                    757                      0.42                0.3               0.58           0.35              1.65
                    759                      0.07               0.02               0.01               0              0.1
                    760                       0.3               0.32               0.27           0.32              1.21
                    761                      4.17               4.17               4.08           4.43            16.85
                    762                      0.06               0.03               0.08           0.07              0.24
                    763                      0.01               0.01                  0               0             0.02
                    764                         0                  0               0.01               0             0.01
                    765                      0.14               0.09               0.26             0.3             0.79
                    769                      0.03               0.03                  0           0.04               0.1
                    770                      1.61               1.58               2.11           2.67              7.97
                    773                      0.01               0.02               0.03           0.03              0.09
                    774                      0.28               0.32               0.58           0.52               1.7
                    775                      0.68               0.68               0.73           0.98              3.07
                    776                         0                  0               0.01               0             0.01
                    778                      0.26               0.22                0.4           0.19              1.07
                    779                      0.01                  0                  0               0             0.01
                    780                         0                  0               0.01               0             0.01


DRUG CODE:9739DRUG NAME:REMIFENTANIL
STATE:TEXAS

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    782                      1.69                1.8               1.54           1.87              6.9
                    784                      0.28               0.37               0.31           0.51             1.47
                    785                      0.74               0.73               0.85           0.43             2.75
                    786                      0.12               0.07               0.06           0.04             0.29
                    787                      0.79               0.82               0.95           0.92             3.48
                                        ARCOS 3 - REPORT 1                                              Run Date: 12/04/2014
                  RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                            REPORTING PERIOD: 01/01/2011 TO 12/31/2011

           791                         0            0.02                      0            0.02                0.04
           794                      0.54            0.67                    0.6            0.72                2.53
           796                      0.47            0.45                   0.12             0.3                1.34
           797                      0.08               0                    0.1               0                0.18
           799                      0.46            0.42                   0.38             0.6                1.86
TOTAL                              16.77           17.36                  18.41           23.45               75.99
STATE:           UTAH
ZIP CODE         QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4         TOTAL GRAMS

           840                      0.27               0.26                0.66            0.23                1.42
           841                      4.92               6.14                6.13           10.09               27.28
           843                      0.06               0.04                0.03            0.03                0.16
           844                      0.09               0.08                0.12             0.5                0.79
           845                      0.01                  0                0.01            0.04                0.06
           846                         1               1.32                1.11            1.53                4.96
           847                      0.82               1.17                 1.1            1.09                4.18
TOTAL                               7.17               9.01                9.16           13.51               38.85
STATE:           VERMONT

ZIP CODE         QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4         TOTAL GRAMS
            54                      0.24               0.28                0.28               0.2                    1
            56                         0               0.04                   0                 0                 0.04
TOTAL                               0.24               0.32                0.28               0.2                 1.04

STATE:           VIRGINIA
ZIP CODE         QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4     TOTAL GRAMS
           201                         0                  0                0.03           0.02              0.05
           220                      0.02               0.02                0.59           0.21              0.84
           221                      0.12                  0                   0               0             0.12
           222                      0.16               0.25                0.21           0.25              0.87
           223                         0               0.02                   0               0             0.02
           226                      0.16               0.06                0.04             0.1             0.36
           228                         0               0.01                   0               0             0.01
           229                       0.4               0.52                0.73           0.58              2.23
           231                      0.02                  0                   0               0             0.02
           232                      1.59               1.56                1.32           1.28              5.75
           233                      0.04               0.04                0.01           0.02              0.11
           234                      0.24               0.24                0.34           0.24              1.06
           235                      0.35               0.44                0.52           0.32              1.63
           236                      0.11               0.03                0.12           0.46              0.72
           237                         0                0.1                   0           0.55              0.65
           238                      0.05                0.1                 0.1           0.15               0.4
           240                      0.16               0.18                0.22           0.24               0.8
           241                      0.09               0.04                0.15           0.49              0.77
           244                      0.03               0.03                0.03           0.07              0.16
           245                      0.03               0.01                0.02           0.03              0.09
TOTAL                               3.57               3.65                4.43           5.01            16.66

STATE:           WASHINGTON
ZIP CODE         QUARTER 1                 QUARTER 2          QUARTER 3           QUARTER 4    TOTAL GRAMS
           980                      0.51               0.41                0.58           0.76             2.26
           981                      5.38               5.52                5.99           6.03           22.92
           982                      0.48               0.84                0.64           0.58             2.54
           983                      0.07               0.02                0.02           0.22             0.33
           984                      0.46               0.48                 0.2           0.64             1.78
           985                      0.11               0.08                0.14           0.07              0.4
           986                      0.05               0.04                0.07           0.05             0.21
           988                         0               0.04                0.06              0              0.1
           989                      0.21               0.15                0.31           0.28             0.95
           991                         0                  0                   0           0.04             0.04
           992                      0.12               0.07                0.17           0.07             0.43
                                                 ARCOS 3 - REPORT 1                                          Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011

                    993                      0.26               0.33               0.31           0.29              1.19
TOTAL                                        7.65               7.98               8.49           9.03             33.15
STATE:                    WEST VIRGINIA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4      TOTAL GRAMS


DRUG CODE:9739DRUG NAME:REMIFENTANIL
STATE:WEST VIRGINIA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4      TOTAL GRAMS
                    247                      0.01               0.01                  0              0              0.02
                    249                         0               0.06               0.01              0              0.07
                    253                      2.61               1.95               2.51            5.8             12.87
                    255                      0.37               0.34               0.32            0.6              1.63
                    256                         0                  0                  0           0.01              0.01
                    257                      0.51               0.81               0.86           1.19              3.37
                    260                      0.02                  0                  0           0.02              0.04
                    261                      0.01                  0                  0              0              0.01
                    263                         0               0.01               0.02           0.12              0.15
                    265                      0.97               0.88               0.76              1              3.61
TOTAL                                         4.5               4.06               4.48           8.74             21.78
STATE:                    WISCONSIN
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4      TOTAL GRAMS

                    530                      0.27               0.28               0.31           0.48              1.34
                    531                      0.11               0.12               0.03           0.48              0.74
                    532                      1.19               1.54               1.24           1.93               5.9
                    534                         0               0.04               0.02           0.02              0.08
                    535                      0.13               0.22               0.15           0.14              0.64
                    537                      0.72               0.59               0.81            0.6              2.72
                    538                         0                  0                  0           0.02              0.02
                    539                      0.02               0.03               0.03              0              0.08
                    540                         0               0.01                  0              0              0.01
                    542                         0                  0                  0           0.02              0.02
                    543                      0.14                0.1               0.11           0.12              0.47
                    544                      0.39               0.41               0.48           0.65              1.93
                    545                      0.01                  0               0.02              0              0.03
                    546                      0.07               0.08               0.09           0.06               0.3
                    547                         0               0.01               0.02              0              0.03
                    548                      0.01                  0                  0           0.01              0.02
                    549                      0.23               0.28                0.2           0.12              0.83
TOTAL                                        3.29               3.71               3.51           4.65             15.16
STATE:                    WYOMING

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    820                      0.17               0.18               0.17           0.16             0.68
                    823                         0                  0               0.02           0.02             0.04
                    824                      0.04               0.06               0.09           0.08             0.27
                    826                       0.1               0.09               0.06           0.18             0.43
                    827                      0.06               0.07               0.07           0.09             0.29
                    828                      0.04               0.02               0.01           0.21             0.28
                    829                         0               0.01                  0              0             0.01
                    830                      0.06               0.06               0.04           0.08             0.24
                    831                      0.01               0.01                  0           0.01             0.03

TOTAL                                       0.48          0.5             0.46                    0.83                 2.27
DRUG CODE:                                  9740 DRUG NAME: SUFENTANIL BASE
STATE:                    ALABAMA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4      TOTAL GRAMS
                                                 ARCOS 3 - REPORT 1                                           Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011

                    350                      0.01                  0               0.01              0                  0.02
                    352                      0.04               0.03               0.03           0.05                  0.15
                    354                         0                  0                  0              0                     0
                    356                      0.02               0.02               0.03           0.03                   0.1
                    357                         0                  0                  0              0                     0
                    358                      0.77               1.07               2.71           2.63                  7.18
                    359                      0.02               0.02               0.03           0.02                  0.09
                    360                      0.01               0.01               0.01              0                  0.03
                    361                      0.02               0.03               0.02           0.01                  0.08
                    363                      0.06               0.06               0.14           0.02                  0.28
                    364                         0                  0                  0              0                     0
                    365                      0.03               0.03               0.02           0.03                  0.11
                    366                      0.14               0.17               0.14            0.2                  0.65
                    367                      0.01                  0                  0              0                  0.01
TOTAL                                        1.13               1.44               3.14           2.99                   8.7

STATE:                    ALASKA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4       TOTAL GRAMS
                    995                      0.01                 0                  0                0                 0.01
                    996                         0                 0                  0                0                    0


DRUG CODE:9740DRUG NAME:SUFENTANIL BASE
STATE:ALASKA

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4       TOTAL GRAMS
                    997                        0                  0                  0                0                   0
                    998                        0                  0                  0                0                   0

TOTAL                                        0.01                 0                  0                0                 0.01
STATE:                    ARIZONA
ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    850                      0.08               0.05               0.19           0.05             0.37
                    851                      0.01                  0                  0              0             0.01
                    852                      0.07               0.07               0.04           0.01             0.19
                    853                      0.01               0.01               0.03           0.01             0.06
                    857                      0.03               0.04               0.03           0.08             0.18
                    860                         0                  0                  0              0                0
                    863                         0                  0                  0              0                0
                    864                      0.01               0.01               0.01           0.01             0.04
                    865                         0                  0                  0              0                0
TOTAL                                        0.21               0.18                0.3           0.16             0.85
STATE:                    ARKANSAS

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4       TOTAL GRAMS
                    716                      0.01                  0               0.01              0                  0.02
                    717                      0.01               0.02               0.02           0.03                  0.08
                    718                         0                  0                  0              0                     0
                    720                      0.01               0.01                  0              0                  0.02
                    721                         0                  0               0.01           0.01                  0.02
                    722                      0.06               0.03               0.06           0.01                  0.16
                    723                      0.01                  0                  0              0                  0.01
                    724                      0.04               0.04               0.03           0.04                  0.15
                    725                         0                  0                  0              0                     0
                    726                         0                  0                  0              0                     0
                    727                      0.05               0.03               0.05           0.01                  0.14
                    728                         0               0.01                  0              0                  0.01
                    729                      0.02               0.02                  0           0.01                  0.05
TOTAL                                        0.21               0.16               0.18           0.11                  0.66
STATE:                    CALIFORNIA
                                                 ARCOS 3 - REPORT 1                                         Run Date: 12/04/2014
                           RETAIL DRUG DISTRIBUTION BY ZIP CODE WITHIN STATE BY GRAMS WT
                                     REPORTING PERIOD: 01/01/2011 TO 12/31/2011

ZIP CODE                  QUARTER 1                 QUARTER 2          QUARTER 3          QUARTER 4    TOTAL GRAMS
                    900                      0.11               0.11               0.09           0.03             0.34
                    902                      0.01               0.02               0.01              0             0.04
                    904                      0.01               0.02               0.01              0             0.04
                    905                      0.04               0.05               0.04           0.06             0.19
                    906                         0                  0               0.02              0             0.02
                    907                      0.14               0.28               0.14           0.33             0.89
                    908                      1.21               1.34               1.36           1.34             5.25
                    910                         0                  0                  0              0                0
                    911                         0               0.01                  0              0             0.01
                    913                      0.01               0.02               0.01           0.01             0.05
                    914                         0                  0                  0              0                0
                    916                         0                  0                  0              0                0
                    917                      0.03               0.04               0.03           0.02             0.12
                    919                         0                  0                  0              0                0
                    920                      0.03               0.03               0.01           0.06             0.13
                    921                      1.37               0.46               0.12              0             1.95
                    922                      0.03               0.01               0.13           0.01             0.18
                    923                      0.01               0.03               0.01           0.04             0.09
                    925                      1.33                0.2               0.83           0.53             2.89
                    926                      0.01               0.03               0.02           0.15             0.21
                    927                      0.02                  0               0.01           0.01             0.04
                    928                       0.1               0.01                  0              0             0.11
                    930                      0.01               0.02               0.02              0             0.05
                    931                      0.01               0.01               0.01              0             0.03
                    932                         0                  0                  0           0.01             0.01
                    933                         0                  0                  0              0                0
                    934                      0.04               0.03               0.02           0.02             0.11
                    935                      0.01                  0               0.01              0             0.02
                    936                         0               0.02               0.01              0             0.03
                    937                      0.01                  0               0.01           0.02             0.04
                    939                         0               0.01               0.01              0             0.02
                    940                         0                  0                  0           0.08             0.08
                    941                      0.12               0.14               0.09           0.19             0.54
